Unnamed: 0,business_id,user_id,predicts,stars_x,categories,address,hours,state,city,name,avg_score
12679118,atZ_olNKXOG4rEr6mccN8g,01IhGl0XmthVaN1n0yVpfQ,True,4.695981217638565,"['Food', ' Donuts', ' Food Stands', ' Restaurants', ' Specialty Food', ' Bakeries', ' Breakfast & Brunch']",51 N 12th St,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0'}",PA,Philadelphia,Beiler's Bakery,4.5
12680724,ctHjyadbDQAtUFfkcAFEHw,01IhGl0XmthVaN1n0yVpfQ,True,4.654475484919627,"['Nightlife', ' Bars', ' Food', ' Ethnic Food', ' Middle Eastern', ' Vegetarian', ' Specialty Food', ' Israeli', ' Restaurants']",237 St James Pl,"{'Monday': '0:0-0:0', 'Tuesday': '16:45-21:30', 'Wednesday': '16:45-21:30', 'Thursday': '16:45-21:30', 'Friday': '16:45-21:30', 'Saturday': '16:45-21:30'}",PA,Philadelphia,Zahav,4.5
12675465,X8hwEPRoRcLjbKVlVt1b1g,01IhGl0XmthVaN1n0yVpfQ,True,4.64386744757219,"['Hotels & Travel', ' Education', ' Zoos', ' Event Planning & Services', ' Party & Event Planning', ' Arts & Entertainment', ' Active Life', ' Tours', ' Venues & Event Spaces', ' Preschools']",1 Government Dr,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-16:0', 'Wednesday': '9:0-16:0', 'Thursday': '9:0-15:0', 'Friday': '9:0-15:0', 'Saturday': '9:0-16:0', 'Sunday': '9:0-16:0'}",MO,St Louis,Saint Louis Zoo,4.5
12677827,_C7QiQQc47AOEv4PE3Kong,01IhGl0XmthVaN1n0yVpfQ,True,4.618737609899873,"['French', ' Restaurants', ' Cocktail Bars', ' Nightlife', ' American (New)', ' Cajun/Creole', ' Breakfast & Brunch', ' American (Traditional)', ' Bars']",1403 Washington Ave,"{'Monday': '0:0-0:0', 'Tuesday': '18:0-21:30', 'Wednesday': '18:0-21:30', 'Thursday': '18:0-21:30', 'Friday': '18:0-21:30', 'Saturday': '18:0-21:30', 'Sunday': '18:0-21:30'}",LA,New Orleans,Commander's Palace,4.5
12681286,dclL14pr7OojCOKJ_ZbMbQ,01IhGl0XmthVaN1n0yVpfQ,True,4.613060146389854,"['Bakeries', ' Ice Cream & Frozen Yogurt', ' Food', ' Desserts', ' Gelato', ' Restaurants', ' Coffee & Tea', ' Patisserie/Cake Shop']",214 N Carrollton Ave,"{'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-21:0'}",LA,New Orleans,Angelo Brocato,4.5
2906955,ytynqOUb3hjKeJfRj5Tshw,0DB3Irpf_ETVXu_Ou9vPow,True,4.861110619083464,"['Candy Stores', ' Shopping', ' Department Stores', ' Fast Food', ' Beer', ' Wine & Spirits', ' Fruits & Veggies', ' Chinese', ' Food', ' Ice Cream & Frozen Yogurt', ' Desserts', ' Seafood', ' Health Markets', ' Bagels', ' Cheese Shops', ' Shopping Centers', ' Chocolatiers & Shops', ' Meat Shops', ' Public Markets', ' Food Court', ' Wineries', ' Local Flavor', ' Ethnic Food', ' Restaurants', ' Specialty Food', ' Arts & Entertainment', ' Juice Bars & Smoothies', ' Seafood Markets', ' Farmers Market', ' Coffee & Tea', ' Bakeries', ' Food Stands', ' Dinner Theater', ' Sporting Goods', ' Grocery', ' Fashion']",51 N 12th St,"{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '8:0-18:0'}",PA,Philadelphia,Reading Terminal Market,4.5
2895874,2KIDQyTh-HzLxOUEDqtDBg,0DB3Irpf_ETVXu_Ou9vPow,True,4.827088230183098,"['Specialty Food', ' Delis', ' Coffee Roasteries', ' Butcher', ' Meat Shops', ' Food', ' Restaurants', ' Grocery', ' Italian']",2909 22nd Ave N,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-14:30'}",FL,Saint Petersburg,Mazzaro's Italian Market,4.5
2897971,DbARcEuX6NvWN_hSQKHMJg,0DB3Irpf_ETVXu_Ou9vPow,True,4.63959848303491,"['Religious Organizations', ' Restaurants', ' Local Flavor', ' Thai', ' Buddhist Temples', ' Churches']",5306 Palm River Rd,"{'Tuesday': '9:0-16:0', 'Wednesday': '9:0-16:0', 'Thursday': '9:0-16:0', 'Friday': '9:0-16:0', 'Saturday': '9:0-16:0', 'Sunday': '9:0-16:0'}",FL,Tampa,Wat Mongkolratanaram of Florida,4.5
2898847,IO3apWfFnKPO2XRFmGfTEw,0DB3Irpf_ETVXu_Ou9vPow,True,4.624497498894458,"['Sandwiches', ' Food', ' Desserts', ' Restaurants', ' Bakeries']",11243 Manchester Rd,"{'Monday': '0:0-0:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-16:0', 'Saturday': '8:0-16:0'}",MO,Saint Louis,Nathaniel Reid Bakery,4.5
2897605,BZyxr4ocl1hJvFvhlogz0Q,0DB3Irpf_ETVXu_Ou9vPow,True,4.579632247661403,"['Sandwiches', ' Vegetarian', ' Delis', ' Cafes', ' Restaurants', ' Breakfast & Brunch', ' Cuban', ' Salad', ' Food', ' Desserts']","9000 N Florida Ave, Ste A","{'Monday': '0:0-0:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-16:0', 'Thursday': '11:0-16:0', 'Friday': '11:0-16:0', 'Saturday': '11:0-16:0'}",FL,Tampa,Sulphur Springs  Sandwiches Shop,5.0
2903008,dsfRniRgfbDjC8os848B6A,0DB3Irpf_ETVXu_Ou9vPow,True,4.568100975090782,"['Arts & Entertainment', ' Steakhouses', ' Restaurants']",1208 S Howard Ave,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '16:0-23:0', 'Saturday': '18:0-23:0', 'Sunday': '17:0-22:0'}",FL,Tampa,Bern's Steak House,4.5
2899396,LNHq9WxfhN2UBNOR2tnRQQ,0DB3Irpf_ETVXu_Ou9vPow,True,4.553241398540863,"['Restaurants', ' Specialty Food', ' Grocery', ' Food', ' Italian', ' Delis', ' Seafood Markets', ' Bakeries', ' Sandwiches']",2014 Old Arch Rd,"{'Monday': '8:0-15:0', 'Tuesday': '9:0-17:0', 'Wednesday': '8:0-12:0', 'Thursday': '8:0-12:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-16:0', 'Sunday': '9:0-15:0'}",PA,Norristown,Corropolese Bakery & Deli,4.5
2898867,IWHdx0NhDKADkGOgXgOFKQ,0DB3Irpf_ETVXu_Ou9vPow,True,4.548748158608376,"['Restaurants', ' American (Traditional)', ' Sandwiches']",1136 Arch St,"{'Monday': '9:0-16:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0', 'Sunday': '9:0-16:0'}",PA,Philadelphia,Tommy DiNic's,4.0
2905561,rQW9iupvhk6ScPn2VPNLVQ,0DB3Irpf_ETVXu_Ou9vPow,True,4.5424624959607645,"['Food Trucks', ' Falafel', ' Food Stands', ' Food', ' Mediterranean', ' Restaurants', ' Middle Eastern']",20th & Ludlow St,"{'Monday': '12:0-14:30', 'Tuesday': '12:0-14:30', 'Wednesday': '12:0-14:30', 'Thursday': '12:0-14:30', 'Friday': '12:0-14:30'}",PA,Philadelphia,Octopus Falafel Truck,4.5
2897522,B5eJm8A4eiuPLW5C6l75dQ,0DB3Irpf_ETVXu_Ou9vPow,True,4.518714308045604,"['Sandwiches', ' Cheese Shops', ' Meat Shops', ' Italian', ' Specialty Food', ' Restaurants', ' Food']",930 S 9th St,"{'Monday': '0:0-0:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-16:0', 'Saturday': '8:0-18:0', 'Sunday': '10:0-16:0'}",PA,Philadelphia,Di Bruno Bros.,4.5
3497034,Qw7tz-UkPrpXaVidWuab4Q,0G-QF457q_0Z_jKqh6xWiA,True,4.877652526421444,"['Art Museums', ' Jazz & Blues', ' Arts & Crafts', ' American (New)', ' Shopping', ' Museums', ' Nightlife', ' Art Galleries', ' Restaurants', ' Arts & Entertainment']",2600 Benjamin Franklin Pkwy,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-15:0', 'Saturday': '10:0-17:0', 'Sunday': '10:0-17:0'}",PA,Philadelphia,Philadelphia Museum of Art,4.5
3505915,ytynqOUb3hjKeJfRj5Tshw,0G-QF457q_0Z_jKqh6xWiA,True,4.863516354287914,"['Candy Stores', ' Shopping', ' Department Stores', ' Fast Food', ' Beer', ' Wine & Spirits', ' Fruits & Veggies', ' Chinese', ' Food', ' Ice Cream & Frozen Yogurt', ' Desserts', ' Seafood', ' Health Markets', ' Bagels', ' Cheese Shops', ' Shopping Centers', ' Chocolatiers & Shops', ' Meat Shops', ' Public Markets', ' Food Court', ' Wineries', ' Local Flavor', ' Ethnic Food', ' Restaurants', ' Specialty Food', ' Arts & Entertainment', ' Juice Bars & Smoothies', ' Seafood Markets', ' Farmers Market', ' Coffee & Tea', ' Bakeries', ' Food Stands', ' Dinner Theater', ' Sporting Goods', ' Grocery', ' Fashion']",51 N 12th St,"{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '8:0-18:0'}",PA,Philadelphia,Reading Terminal Market,4.5
3491001,2KIDQyTh-HzLxOUEDqtDBg,0G-QF457q_0Z_jKqh6xWiA,True,4.832447167694552,"['Specialty Food', ' Delis', ' Coffee Roasteries', ' Butcher', ' Meat Shops', ' Food', ' Restaurants', ' Grocery', ' Italian']",2909 22nd Ave N,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-14:30'}",FL,Saint Petersburg,Mazzaro's Italian Market,4.5
3501465,hUmHwBQtGg0iH-PZakQJDw,0G-QF457q_0Z_jKqh6xWiA,True,4.765151701032692,"['Restaurants', ' Tapas/Small Plates', ' Italian', ' Szechuan', ' Cocktail Bars', ' Pizza', ' Chinese', ' Bars', ' Nightlife']",1355 N Front St,"{'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",PA,Philadelphia,Wm Mulherin's Sons,4.5
3500474,d_UJWp4IlGS4sgnjE60eBw,0G-QF457q_0Z_jKqh6xWiA,True,4.732663901712069,"['Active Life', ' Botanical Gardens', ' Performing Arts', ' Parks', ' Music Venues', ' Arts & Entertainment', ' Nightlife']",1001 Longwood Rd,"{'Monday': '0:0-0:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-17:0', 'Sunday': '10:0-17:0'}",PA,Kennett Square,Longwood Gardens,4.5
3504859,uiLHEHh1VZ6u8Wx1kXcROg,0G-QF457q_0Z_jKqh6xWiA,True,4.704631983603563,"['Nightlife', ' Event Planning & Services', ' Tours', ' Venues & Event Spaces', ' Music Venues', ' Hotels & Travel', ' Performing Arts', ' Arts & Entertainment']",527 N Grand Blvd,"{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-14:0'}",MO,Saint Louis,The Fox Theatre,4.5
3496077,N1GYsCd5QAchGOCeQ37J9g,0G-QF457q_0Z_jKqh6xWiA,True,4.685668104501309,"['Arts & Entertainment', ' Active Life', ' Parks', ' Venues & Event Spaces', ' Stadiums & Arenas', ' Party Equipment Rentals', ' Event Planning & Services']",5 Victory Ave,N/A,LA,New Orleans,New Orleans City Park,4.5
3495393,K7KHmHzxNwzqiijSJeKe_A,0G-QF457q_0Z_jKqh6xWiA,True,4.66602246214033,"['Sandwiches', ' Cafes', ' Coffee & Tea', ' Restaurants', ' Food', ' Breakfast & Brunch', ' Mediterranean', ' American (New)']",816 N 4th St,"{'Monday': '8:0-16:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-16:0', 'Saturday': '9:0-16:0', 'Sunday': '8:0-16:0'}",PA,Philadelphia,Cafe La Maude,4.5
3493799,DbARcEuX6NvWN_hSQKHMJg,0G-QF457q_0Z_jKqh6xWiA,True,4.640818374563135,"['Religious Organizations', ' Restaurants', ' Local Flavor', ' Thai', ' Buddhist Temples', ' Churches']",5306 Palm River Rd,"{'Tuesday': '9:0-16:0', 'Wednesday': '9:0-16:0', 'Thursday': '9:0-16:0', 'Friday': '9:0-16:0', 'Saturday': '9:0-16:0', 'Sunday': '9:0-16:0'}",FL,Tampa,Wat Mongkolratanaram of Florida,4.5
3505864,yip92_y6BgpQdcX486b_RQ,0G-QF457q_0Z_jKqh6xWiA,True,4.629371740332326,"['Parks', ' Active Life', ' Hiking', ' Local Flavor', ' Hotels & Travel', ' Tours']",5700 N Sabino Canyon Road,N/A,AZ,Tucson,Sabino Canyon,4.5
54323,1YflE3DkiCZGgLnf3paLnA,0Igx-a1wAstiBDerGxXk2A,True,4.804649014905406,"['Zoos', ' Arts & Entertainment', ' Performing Arts', ' Active Life', ' Parks', ' Skating Rinks', ' Tennis', ' Museums', ' Public Services & Government', ' Golf', ' Landmarks & Historical Buildings']",5595 Grand Dr,"{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:0-22:0', 'Sunday': '6:0-22:0'}",MO,Saint Louis,Forest Park,5.0
73270,Qw7tz-UkPrpXaVidWuab4Q,0Igx-a1wAstiBDerGxXk2A,True,4.752556847351111,"['Art Museums', ' Jazz & Blues', ' Arts & Crafts', ' American (New)', ' Shopping', ' Museums', ' Nightlife', ' Art Galleries', ' Restaurants', ' Arts & Entertainment']",2600 Benjamin Franklin Pkwy,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-15:0', 'Saturday': '10:0-17:0', 'Sunday': '10:0-17:0'}",PA,Philadelphia,Philadelphia Museum of Art,4.5
99421,ytynqOUb3hjKeJfRj5Tshw,0Igx-a1wAstiBDerGxXk2A,True,4.737229492971487,"['Candy Stores', ' Shopping', ' Department Stores', ' Fast Food', ' Beer', ' Wine & Spirits', ' Fruits & Veggies', ' Chinese', ' Food', ' Ice Cream & Frozen Yogurt', ' Desserts', ' Seafood', ' Health Markets', ' Bagels', ' Cheese Shops', ' Shopping Centers', ' Chocolatiers & Shops', ' Meat Shops', ' Public Markets', ' Food Court', ' Wineries', ' Local Flavor', ' Ethnic Food', ' Restaurants', ' Specialty Food', ' Arts & Entertainment', ' Juice Bars & Smoothies', ' Seafood Markets', ' Farmers Market', ' Coffee & Tea', ' Bakeries', ' Food Stands', ' Dinner Theater', ' Sporting Goods', ' Grocery', ' Fashion']",51 N 12th St,"{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '8:0-18:0'}",PA,Philadelphia,Reading Terminal Market,4.5
54906,2KIDQyTh-HzLxOUEDqtDBg,0Igx-a1wAstiBDerGxXk2A,True,4.704804879902594,"['Specialty Food', ' Delis', ' Coffee Roasteries', ' Butcher', ' Meat Shops', ' Food', ' Restaurants', ' Grocery', ' Italian']",2909 22nd Ave N,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-14:30'}",FL,Saint Petersburg,Mazzaro's Italian Market,4.5
81350,atZ_olNKXOG4rEr6mccN8g,0Igx-a1wAstiBDerGxXk2A,True,4.693366865001705,"['Food', ' Donuts', ' Food Stands', ' Restaurants', ' Specialty Food', ' Bakeries', ' Breakfast & Brunch']",51 N 12th St,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0'}",PA,Philadelphia,Beiler's Bakery,4.5
69450,LmKpHMXSsm36viJOGVodFw,0Igx-a1wAstiBDerGxXk2A,True,4.664900654202473,"['Botanical Gardens', ' Tours', ' Hotels & Travel', ' Antiques', ' Shopping', ' Parks', ' Farmers Market', ' Museums', ' Active Life', ' Festivals', ' Home & Garden', ' Arts & Entertainment', ' Nurseries & Gardening', ' Food']",4344 Shaw Blvd,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '10:0-17:0', 'Sunday': '9:0-17:0'}",MO,Saint Louis,Missouri Botanical Garden,4.5
82893,ctHjyadbDQAtUFfkcAFEHw,0Igx-a1wAstiBDerGxXk2A,True,4.649498785208421,"['Nightlife', ' Bars', ' Food', ' Ethnic Food', ' Middle Eastern', ' Vegetarian', ' Specialty Food', ' Israeli', ' Restaurants']",237 St James Pl,"{'Monday': '0:0-0:0', 'Tuesday': '16:45-21:30', 'Wednesday': '16:45-21:30', 'Thursday': '16:45-21:30', 'Friday': '16:45-21:30', 'Saturday': '16:45-21:30'}",PA,Philadelphia,Zahav,4.5
77847,X8hwEPRoRcLjbKVlVt1b1g,0Igx-a1wAstiBDerGxXk2A,True,4.642510317625344,"['Hotels & Travel', ' Education', ' Zoos', ' Event Planning & Services', ' Party & Event Planning', ' Arts & Entertainment', ' Active Life', ' Tours', ' Venues & Event Spaces', ' Preschools']",1 Government Dr,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-16:0', 'Wednesday': '9:0-16:0', 'Thursday': '9:0-15:0', 'Friday': '9:0-15:0', 'Saturday': '9:0-16:0', 'Sunday': '9:0-16:0'}",MO,St Louis,Saint Louis Zoo,4.5
86278,hUmHwBQtGg0iH-PZakQJDw,0Igx-a1wAstiBDerGxXk2A,True,4.639796153146325,"['Restaurants', ' Tapas/Small Plates', ' Italian', ' Szechuan', ' Cocktail Bars', ' Pizza', ' Chinese', ' Bars', ' Nightlife']",1355 N Front St,"{'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",PA,Philadelphia,Wm Mulherin's Sons,4.5
74156,S8ZFYEgMejpChID8tzKo9A,0Igx-a1wAstiBDerGxXk2A,True,4.613088576811922,"['Spanish', ' Restaurants', ' Breakfast & Brunch', ' Tapas Bars', ' Iberian']",217 Chestnut St,"{'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-21:0'}",PA,Philadelphia,Amada,4.0
2870009,1YflE3DkiCZGgLnf3paLnA,0MJ5sKX5uq7Ma5hbl4l3BQ,True,4.44194395276529,"['Zoos', ' Arts & Entertainment', ' Performing Arts', ' Active Life', ' Parks', ' Skating Rinks', ' Tennis', ' Museums', ' Public Services & Government', ' Golf', ' Landmarks & Historical Buildings']",5595 Grand Dr,"{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:0-22:0', 'Sunday': '6:0-22:0'}",MO,Saint Louis,Forest Park,5.0
2872431,7Iv-6B0EH-yVo5o_VnykWw,0MJ5sKX5uq7Ma5hbl4l3BQ,True,4.395298486376857,"['Hotels & Travel', ' Arts & Entertainment', ' Tours', ' Public Services & Government', ' Landmarks & Historical Buildings', ' Museums']",945 Magazine St,"{'Monday': '0:0-0:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '8:0-18:0'}",LA,New Orleans,The National WWII Museum,4.5
2870335,2KIDQyTh-HzLxOUEDqtDBg,0MJ5sKX5uq7Ma5hbl4l3BQ,True,4.348744797624502,"['Specialty Food', ' Delis', ' Coffee Roasteries', ' Butcher', ' Meat Shops', ' Food', ' Restaurants', ' Grocery', ' Italian']",2909 22nd Ave N,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-14:30'}",FL,Saint Petersburg,Mazzaro's Italian Market,4.5
2884851,atZ_olNKXOG4rEr6mccN8g,0MJ5sKX5uq7Ma5hbl4l3BQ,True,4.333954285151833,"['Food', ' Donuts', ' Food Stands', ' Restaurants', ' Specialty Food', ' Bakeries', ' Breakfast & Brunch']",51 N 12th St,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0'}",PA,Philadelphia,Beiler's Bakery,4.5
2878375,LmKpHMXSsm36viJOGVodFw,0MJ5sKX5uq7Ma5hbl4l3BQ,True,4.304627474296911,"['Botanical Gardens', ' Tours', ' Hotels & Travel', ' Antiques', ' Shopping', ' Parks', ' Farmers Market', ' Museums', ' Active Life', ' Festivals', ' Home & Garden', ' Arts & Entertainment', ' Nurseries & Gardening', ' Food']",4344 Shaw Blvd,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '10:0-17:0', 'Sunday': '9:0-17:0'}",MO,Saint Louis,Missouri Botanical Garden,4.5
2885682,ctHjyadbDQAtUFfkcAFEHw,0MJ5sKX5uq7Ma5hbl4l3BQ,True,4.291041253337635,"['Nightlife', ' Bars', ' Food', ' Ethnic Food', ' Middle Eastern', ' Vegetarian', ' Specialty Food', ' Israeli', ' Restaurants']",237 St James Pl,"{'Monday': '0:0-0:0', 'Tuesday': '16:45-21:30', 'Wednesday': '16:45-21:30', 'Thursday': '16:45-21:30', 'Friday': '16:45-21:30', 'Saturday': '16:45-21:30'}",PA,Philadelphia,Zahav,4.5
2882936,X8hwEPRoRcLjbKVlVt1b1g,0MJ5sKX5uq7Ma5hbl4l3BQ,True,4.282708103405717,"['Hotels & Travel', ' Education', ' Zoos', ' Event Planning & Services', ' Party & Event Planning', ' Arts & Entertainment', ' Active Life', ' Tours', ' Venues & Event Spaces', ' Preschools']",1 Government Dr,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-16:0', 'Wednesday': '9:0-16:0', 'Thursday': '9:0-15:0', 'Friday': '9:0-15:0', 'Saturday': '9:0-16:0', 'Sunday': '9:0-16:0'}",MO,St Louis,Saint Louis Zoo,4.5
2887511,hUmHwBQtGg0iH-PZakQJDw,0MJ5sKX5uq7Ma5hbl4l3BQ,True,4.2822405241950285,"['Restaurants', ' Tapas/Small Plates', ' Italian', ' Szechuan', ' Cocktail Bars', ' Pizza', ' Chinese', ' Bars', ' Nightlife']",1355 N Front St,"{'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",PA,Philadelphia,Wm Mulherin's Sons,4.5
2884182,_C7QiQQc47AOEv4PE3Kong,0MJ5sKX5uq7Ma5hbl4l3BQ,True,4.256714891159317,"['French', ' Restaurants', ' Cocktail Bars', ' Nightlife', ' American (New)', ' Cajun/Creole', ' Breakfast & Brunch', ' American (Traditional)', ' Bars']",1403 Washington Ave,"{'Monday': '0:0-0:0', 'Tuesday': '18:0-21:30', 'Wednesday': '18:0-21:30', 'Thursday': '18:0-21:30', 'Friday': '18:0-21:30', 'Saturday': '18:0-21:30', 'Sunday': '18:0-21:30'}",LA,New Orleans,Commander's Palace,4.5
2885989,dclL14pr7OojCOKJ_ZbMbQ,0MJ5sKX5uq7Ma5hbl4l3BQ,True,4.252577403746578,"['Bakeries', ' Ice Cream & Frozen Yogurt', ' Food', ' Desserts', ' Gelato', ' Restaurants', ' Coffee & Tea', ' Patisserie/Cake Shop']",214 N Carrollton Ave,"{'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-21:0'}",LA,New Orleans,Angelo Brocato,4.5
14891546,1YflE3DkiCZGgLnf3paLnA,0PkCxX5PeubHdkOLnvSVaA,True,4.73799739982983,"['Zoos', ' Arts & Entertainment', ' Performing Arts', ' Active Life', ' Parks', ' Skating Rinks', ' Tennis', ' Museums', ' Public Services & Government', ' Golf', ' Landmarks & Historical Buildings']",5595 Grand Dr,"{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:0-22:0', 'Sunday': '6:0-22:0'}",MO,Saint Louis,Forest Park,5.0
14895645,7Iv-6B0EH-yVo5o_VnykWw,0PkCxX5PeubHdkOLnvSVaA,True,4.688414225636953,"['Hotels & Travel', ' Arts & Entertainment', ' Tours', ' Public Services & Government', ' Landmarks & Historical Buildings', ' Museums']",945 Magazine St,"{'Monday': '0:0-0:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '8:0-18:0'}",LA,New Orleans,The National WWII Museum,4.5
14909479,Qw7tz-UkPrpXaVidWuab4Q,0PkCxX5PeubHdkOLnvSVaA,True,4.685979864031744,"['Art Museums', ' Jazz & Blues', ' Arts & Crafts', ' American (New)', ' Shopping', ' Museums', ' Nightlife', ' Art Galleries', ' Restaurants', ' Arts & Entertainment']",2600 Benjamin Franklin Pkwy,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-15:0', 'Saturday': '10:0-17:0', 'Sunday': '10:0-17:0'}",PA,Philadelphia,Philadelphia Museum of Art,4.5
